"﻿ORDER_NO";"SCHEDULE_ID";"BUILD_TYPE";"BUILD_SEQ";"PREV_BUILD_SEQ";"NEXT_BUILD_SEQ";"PANE";"COMP";"QTY";"WEIGHT";"MAT_ID";"GLASS_NAME";"STEP_NO";"NEXT_STEP_NO";"PREV_STEP_NO";"STEP_NAME";"PLAN_SEQ";"PLANNED_MACHINE";"WTIME";"CYCLE_TIME";"SCHEDULED_DATE";"PLANNED_SHIFT"
2578392;448457;2;3;0;1;2;0;50;2340;12106;"6ExtraClear Larta Ряз MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;1.7;4;"17.12.2023";1
2578392;448457;2;3;0;1;2;0;50;2340;12106;"6ExtraClear Larta Ряз MG";21001;2430;1110;"МО Обработка кромки";25;2150;2.386;4;"17.12.2023";2
2578392;448457;2;3;0;1;2;0;50;2340;12106;"6ExtraClear Larta Ряз MG";2430;25000;21001;"Покраска1";28;243;4.306;4.31;"18.12.2023";1
2578392;448457;2;3;0;1;2;0;50;2340;12106;"6ExtraClear Larta Ряз MG";25000;"";2430;"Термообработка";34;270;6.308;6.31;"18.12.2023";2
2578392;448457;3;4;0;1;0;1;50;0;526;"";40000;"";"";"Гнутье рамки";45;4000;1.439;1.44;"19.12.2023";1
2578392;448458;1;1;2;0;0;0;51;5926;"";"";50000;6100;"";"Сборка специальных с\п";47;5050;2.688;5;"19.12.2023";2
2578392;448458;1;1;2;0;0;0;51;5926;"";"";6100;55000;50000;"Сушка пакетов";50;601;0.028;36;"19.12.2023";2
2578392;448458;1;1;2;0;0;0;51;5926;"";"";55000;60000;6100;"Ящик";51;5500;0.028;0.03;"21.12.2023";1
2578392;448458;1;1;2;0;0;0;51;5926;"";"";60000;70000;55000;"Упаковка прочая";52;6000;0.071;4;"21.12.2023";2
2578392;448458;1;1;2;0;0;0;51;5926;"";"";70000;"";60000;"Погрузка";53;7000;0.283;0.28;"27.12.2023";1
2578392;448458;2;2;0;1;1;0;51;3704;43720;"10 LartaPro HP Neutral 50/32 Ряззак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;2.887;4;"16.12.2023";2
2578392;448458;2;2;0;1;1;0;51;3704;43720;"10 LartaPro HP Neutral 50/32 Ряззак";21001;25000;1110;"МО Обработка кромки";25;2203;3.7;4;"16.12.2023";2
2578392;448458;2;2;0;1;1;0;51;3704;43720;"10 LartaPro HP Neutral 50/32 Ряззак";25000;25149;21001;"Термообработка";34;2520;3.979;5;"17.12.2023";1
2578392;448458;2;2;0;1;1;0;51;3704;43720;"10 LartaPro HP Neutral 50/32 Ряззак";25149;25150;25000;"Heat Soak Test загрузка";35;1501;11.985;12;"18.12.2023";1
2578392;448458;2;2;0;1;1;0;51;3704;43720;"10 LartaPro HP Neutral 50/32 Ряззак";25150;"";25149;"Heat Soak Test разгрузка";36;1500;0.014;0.016;"19.12.2023";1
2578392;448458;2;3;0;1;2;0;51;2222;12106;"6ExtraClear Larta Ряз MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;1.607;4;"17.12.2023";2
2578392;448458;2;3;0;1;2;0;51;2222;12106;"6ExtraClear Larta Ряз MG";21001;2430;1110;"МО Обработка кромки";25;2150;2.416;4;"17.12.2023";2
2578392;448458;2;3;0;1;2;0;51;2222;12106;"6ExtraClear Larta Ряз MG";2430;25000;21001;"Покраска1";28;243;3.878;4;"18.12.2023";2
2578392;448458;2;3;0;1;2;0;51;2222;12106;"6ExtraClear Larta Ряз MG";25000;"";2430;"Термообработка";34;270;5.984;5.98;"19.12.2023";1
2578392;448458;3;4;0;1;0;1;51;0;526;"";40000;"";"";"Гнутье рамки";45;4000;1.484;1.48;"19.12.2023";1
2578411;448483;1;1;2;0;0;0;62;2064;"";"";50000;6100;"";"Сборка специальных с\п";47;5050;2.224;5;"29.11.2023";1
2578411;448483;1;1;2;0;0;0;62;2064;"";"";6100;55000;50000;"Сушка пакетов";50;601;0.034;36;"29.11.2023";2
2578411;448483;1;1;2;0;0;0;62;2064;"";"";55000;60000;6100;"Ящик";51;5500;0.034;0.03;"30.11.2023";1
2578411;448483;1;1;2;0;0;0;62;2064;"";"";60000;70000;55000;"Упаковка прочая";52;6000;0.086;4;"30.11.2023";1
2578411;448483;1;1;2;0;0;0;62;2064;"";"";70000;"";60000;"Погрузка";53;7000;0.344;0.34;"02.12.2023";1
2578411;448483;2;2;0;1;1;0;62;1032;43696;"6 LartaPro HP Neutral 50/32 Ряззак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;1.351;4;"26.11.2023";2
2578411;448483;2;2;0;1;1;0;62;1032;43696;"6 LartaPro HP Neutral 50/32 Ряззак";21001;25000;1110;"МО Обработка кромки";25;2150;1.759;4;"27.11.2023";1
2578411;448483;2;2;0;1;1;0;62;1032;43696;"6 LartaPro HP Neutral 50/32 Ряззак";25000;"";21001;"Термообработка";34;2530;1.336;5;"27.11.2023";2
2578411;448483;2;3;0;1;2;0;62;1032;11036;"6М1 СалаватMG";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;0.713;4;"26.11.2023";1
2578411;448483;2;3;0;1;2;0;62;1032;11036;"6М1 СалаватMG";21001;2430;1110;"МО Обработка кромки";25;2150;1.639;4;"26.11.2023";2
2578411;448483;2;3;0;1;2;0;62;1032;11036;"6М1 СалаватMG";2430;25000;21001;"Покраска1";28;243;3.599;4;"27.11.2023";1
2578411;448483;2;3;0;1;2;0;62;1032;11036;"6М1 СалаватMG";25000;"";2430;"Термообработка";34;270;3.341;5;"27.11.2023";2
2578411;448483;3;4;0;1;0;1;62;0;2114;"";40000;"";"";"Гнутье рамки";45;400;1.622;1.62;"28.11.2023";1
2578411;448485;1;1;2;0;0;0;9;461;"";"";50000;55000;"";"Сборка специальных с\п";49;5050;0.364;5;"28.11.2023";2
2578411;448485;1;1;2;0;0;0;9;461;"";"";55000;60000;50000;"Ящик";52;5500;0.005;0.016;"28.11.2023";2
2578411;448485;1;1;2;0;0;0;9;461;"";"";60000;70000;55000;"Упаковка прочая";53;6000;0.013;4;"29.11.2023";1
2578411;448485;1;1;2;0;0;0;9;461;"";"";70000;"";60000;"Погрузка";54;7000;0.05;0.05;"30.11.2023";1
2578411;448485;2;2;0;1;1;0;9;263;43718;"8 LartaPro HP Neutral 50/32 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.14;4;"27.11.2023";1
2578411;448485;2;2;0;1;1;0;9;263;43718;"8 LartaPro HP Neutral 50/32 зак";21001;25000;1110;"МО Обработка кромки";25;2160;0.339;4;"27.11.2023";2
2578411;448485;2;2;0;1;1;0;9;263;43718;"8 LartaPro HP Neutral 50/32 зак";25000;"";21001;"Термообработка";34;2520;0.296;5;"27.11.2023";2
2578411;448485;2;3;0;1;2;0;9;198;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.14;4;"27.11.2023";1
2578411;448485;2;3;0;1;2;0;9;198;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;2160;0.294;4;"27.11.2023";2
2578411;448485;2;3;0;1;2;0;9;198;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;2520;0.207;5;"27.11.2023";2
2578411;448485;3;4;0;1;0;1;9;0;2118;"";40000;"";"";"Гнутье рамки";47;4000;0.216;0.22;"28.11.2023";1
2578411;448486;1;1;2;0;0;0;3;47;"";"";50000;55000;"";"Сборка специальных с\п";49;5050;0.115;5;"28.11.2023";2
2578411;448486;1;1;2;0;0;0;3;47;"";"";55000;60000;50000;"Ящик";52;5500;0.002;0;"28.11.2023";2
2578411;448486;1;1;2;0;0;0;3;47;"";"";60000;70000;55000;"Упаковка прочая";53;6000;0.004;0;"29.11.2023";1
2578411;448486;1;1;2;0;0;0;3;47;"";"";70000;"";60000;"Погрузка";54;7000;0.017;0.02;"30.11.2023";1
2578411;448486;2;2;0;1;1;0;3;27;43718;"8 LartaPro HP Neutral 50/32 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.02;4;"27.11.2023";1
2578411;448486;2;2;0;1;1;0;3;27;43718;"8 LartaPro HP Neutral 50/32 зак";21001;25000;1110;"МО Обработка кромки";25;213;0.339;4;"27.11.2023";1
2578411;448486;2;2;0;1;1;0;3;27;43718;"8 LartaPro HP Neutral 50/32 зак";25000;"";21001;"Термообработка";34;2520;0.041;5;"27.11.2023";2
2578411;448486;2;3;0;1;2;0;3;20;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.02;4;"27.11.2023";1
2578411;448486;2;3;0;1;2;0;3;20;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;213;0.078;4;"27.11.2023";1
2578411;448486;2;3;0;1;2;0;3;20;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;2520;0.038;5;"27.11.2023";2
2578411;448486;3;4;0;1;0;1;3;0;2118;"";40000;"";"";"Гнутье рамки";47;4000;0.062;0.06;"28.11.2023";1
2578411;448487;1;1;2;0;0;0;30;1614;"";"";50000;55000;"";"Сборка специальных с\п";49;5050;1.01;5;"29.11.2023";1
2578411;448487;1;1;2;0;0;0;30;1614;"";"";55000;60000;50000;"Ящик";52;5500;0.017;0.02;"29.11.2023";1
2578411;448487;1;1;2;0;0;0;30;1614;"";"";60000;70000;55000;"Упаковка прочая";53;6000;0.042;4;"29.11.2023";2
2578411;448487;1;1;2;0;0;0;30;1614;"";"";70000;"";60000;"Погрузка";54;7000;0.167;0.17;"30.11.2023";1
2578411;448487;2;2;0;1;1;0;30;807;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;0.576;4;"27.11.2023";1
2578411;448487;2;2;0;1;1;0;30;807;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;2150;1.108;4;"27.11.2023";1
2578411;448487;2;2;0;1;1;0;30;807;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;270;2.046;5;"27.11.2023";2
2578411;448487;2;3;0;1;2;0;30;807;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;0.576;4;"27.11.2023";1
2578411;448487;2;3;0;1;2;0;30;807;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;2150;1.108;4;"27.11.2023";1
2578411;448487;2;3;0;1;2;0;30;807;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;270;2.046;5;"27.11.2023";2
2578411;448487;3;4;0;1;0;1;30;0;2120;"";40000;"";"";"Гнутье рамки";47;4000;0.751;0.75;"28.11.2023";1
2578411;448488;1;1;2;0;0;0;193;14577;"";"";50000;55000;"";"Сборка специальных с\п";58;5050;8.563;8.56;"29.11.2023";1
2578411;448488;1;1;2;0;0;0;193;14577;"";"";55000;60000;50000;"Ящик";61;5500;0.107;0.11;"29.11.2023";2
2578411;448488;1;1;2;0;0;0;193;14577;"";"";60000;70000;55000;"Упаковка прочая";62;6000;0.268;4;"29.11.2023";1
2578411;448488;1;1;2;0;0;0;193;14577;"";"";70000;"";60000;"Погрузка";63;7000;1.072;1.07;"30.11.2023";1
2578411;448488;2;2;0;1;1;0;193;5831;43718;"8 LartaPro HP Neutral 50/32 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;3.164;4;"26.11.2023";1
2578411;448488;2;2;0;1;1;0;193;5831;43718;"8 LartaPro HP Neutral 50/32 зак";21001;25000;1110;"МО Обработка кромки";25;2150;7.062;7.06;"26.11.2023";2
2578411;448488;2;2;0;1;1;0;193;5831;43718;"8 LartaPro HP Neutral 50/32 зак";25000;"";21001;"Термообработка";34;2520;6.863;6.86;"27.11.2023";1
2578411;448488;2;3;0;1;2;0;193;4373;10036;"6М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1051;3.164;4;"27.11.2023";1
2578411;448488;2;3;0;1;2;0;193;4373;10036;"6М1 Салават";21001;"";1120;"МО Обработка кромки";12;2150;6.177;6.18;"27.11.2023";1
2578411;448488;2;4;0;1;3;0;193;4373;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;3.164;4;"26.11.2023";2
2578411;448488;2;4;0;1;3;0;193;4373;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;2150;6.177;6.18;"26.11.2023";2
2578411;448488;2;4;0;1;3;0;193;4373;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;270;12.387;12.39;"28.11.2023";1
2578411;448488;3;5;0;1;0;1;193;0;2114;"";40000;"";"";"Гнутье рамки";56;4000;4.309;4.31;"27.11.2023";1
2578411;448488;3;6;0;1;0;2;193;0;2112;"";40000;"";"";"Гнутье рамки";56;4000;4.309;4.31;"27.11.2023";1
2578411;448489;1;1;2;0;0;0;1;8;"";"";50000;55000;"";"Сборка специальных с\п";58;5050;0.25;5;"28.11.2023";2
2578411;448489;1;1;2;0;0;0;1;8;"";"";55000;60000;50000;"Ящик";61;5500;0;0;"28.11.2023";2
2578411;448489;1;1;2;0;0;0;1;8;"";"";60000;70000;55000;"Упаковка прочая";62;6000;0.001;0;"29.11.2023";1
2578411;448489;1;1;2;0;0;0;1;8;"";"";70000;"";60000;"Погрузка";63;7000;0.001;0;"30.11.2023";1
2578411;448489;2;2;0;1;1;0;1;3;43718;"8 LartaPro HP Neutral 50/32 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.002;0;"27.11.2023";1
2578411;448489;2;2;0;1;1;0;1;3;43718;"8 LartaPro HP Neutral 50/32 зак";21001;25000;1110;"МО Обработка кромки";25;213;0.056;4;"27.11.2023";2
2578411;448489;2;2;0;1;1;0;1;3;43718;"8 LartaPro HP Neutral 50/32 зак";25000;"";21001;"Термообработка";34;2520;0.005;5;"27.11.2023";2
2578411;448489;2;3;0;1;2;0;1;2;10036;"6М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1000;0.002;0;"27.11.2023";2
2578411;448489;2;3;0;1;2;0;1;2;10036;"6М1 Салават";21001;"";1120;"МО Обработка кромки";12;213;0.078;4;"27.11.2023";2
2578411;448489;2;4;0;1;3;0;1;2;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.002;0;"27.11.2023";1
2578411;448489;2;4;0;1;3;0;1;2;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;213;0.078;4;"27.11.2023";2
2578411;448489;2;4;0;1;3;0;1;2;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;2520;0.005;5;"27.11.2023";2
2578411;448489;3;5;0;1;0;1;1;0;2114;"";40000;"";"";"Гнутье рамки";56;4000;0.014;0.016;"28.11.2023";1
2578411;448489;3;6;0;1;0;2;1;0;2112;"";40000;"";"";"Гнутье рамки";56;4000;0.014;0.016;"28.11.2023";1
2578411;448490;1;1;2;0;0;0;30;1419;"";"";50000;55000;"";"Сборка специальных с\п";58;5050;1.283;5;"29.11.2023";1
2578411;448490;1;1;2;0;0;0;30;1419;"";"";55000;60000;50000;"Ящик";61;5500;0.017;0.02;"29.11.2023";1
2578411;448490;1;1;2;0;0;0;30;1419;"";"";60000;70000;55000;"Упаковка прочая";62;6000;0.042;4;"29.11.2023";2
2578411;448490;1;1;2;0;0;0;30;1419;"";"";70000;"";60000;"Погрузка";63;7000;0.167;0.17;"30.11.2023";1
2578411;448490;2;2;0;1;1;0;30;568;43718;"8 LartaPro HP Neutral 50/32 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.867;4;"27.11.2023";1
2578411;448490;2;2;0;1;1;0;30;568;43718;"8 LartaPro HP Neutral 50/32 зак";21001;25000;1110;"МО Обработка кромки";25;2160;1.608;4;"27.11.2023";1
2578411;448490;2;2;0;1;1;0;30;568;43718;"8 LartaPro HP Neutral 50/32 зак";25000;"";21001;"Термообработка";34;2520;0.792;5;"27.11.2023";2
2578411;448490;2;3;0;1;2;0;30;426;10036;"6М1 Салават";1120;21001;"";"Резка СП (сырое стекло)";11;1000;0.867;4;"27.11.2023";2
2578411;448490;2;3;0;1;2;0;30;426;10036;"6М1 Салават";21001;"";1120;"МО Обработка кромки";12;2160;1.108;4;"27.11.2023";2
2578411;448490;2;4;0;1;3;0;30;426;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1000;0.867;4;"27.11.2023";1
2578411;448490;2;4;0;1;3;0;30;426;13036;"6М1 Салават зак";21001;25000;1110;"МО Обработка кромки";25;2160;1.108;4;"27.11.2023";1
2578411;448490;2;4;0;1;3;0;30;426;13036;"6М1 Салават зак";25000;"";21001;"Термообработка";34;2520;0.7;5;"27.11.2023";2
2578411;448490;3;5;0;1;0;1;30;0;2114;"";40000;"";"";"Гнутье рамки";56;400;0.575;0.58;"28.11.2023";1
2578411;448490;3;6;0;1;0;2;30;0;2112;"";40000;"";"";"Гнутье рамки";56;400;0.575;0.58;"28.11.2023";1
2578937;449068;1;1;2;0;0;0;20;2997;"";"";50000;3600;"";"Сборка специальных с\п";47;5051;1.414;5;"17.11.2023";1
2578937;449068;1;1;2;0;0;0;20;2997;"";"";3600;6100;50000;"Втулки_Герметизация";48;340;0.006;2;"18.11.2023";1
2578937;449068;1;1;2;0;0;0;20;2997;"";"";6100;55000;3600;"Сушка пакетов";51;601;0.011;36;"18.11.2023";2
2578937;449068;1;1;2;0;0;0;20;2997;"";"";55000;60000;6100;"Ящик";52;5500;0.011;0.016;"20.11.2023";1
2578937;449068;1;1;2;0;0;0;20;2997;"";"";60000;70000;55000;"Упаковка прочая";53;6000;0.028;4;"20.11.2023";1
2578937;449068;1;1;2;0;0;0;20;2997;"";"";70000;"";60000;"Погрузка";54;7000;0.111;0.11;"22.11.2023";1
2578937;449068;2;2;0;1;1;0;20;1665;45310;"10 Stopsol Phoenix Clear закаленное";1110;21001;"";"Резка СП (закаленное стекло)";24;1005;0.773;4;"16.11.2023";1
2578937;449068;2;2;0;1;1;0;20;1665;45310;"10 Stopsol Phoenix Clear закаленное";21001;25000;1110;"МО Обработка кромки";25;2201;1.896;4;"16.11.2023";1
2578937;449068;2;2;0;1;1;0;20;1665;45310;"10 Stopsol Phoenix Clear закаленное";25000;"";21001;"Термообработка";34;2530;1.633;5;"16.11.2023";2
2578937;449068;2;3;0;1;2;0;20;1332;12119;"8 Planibel Clear AGC MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1051;0.722;4;"15.11.2023";1
2578937;449068;2;3;0;1;2;0;20;1332;12119;"8 Planibel Clear AGC MG";21001;2430;1110;"МО Обработка кромки";25;2150;1.77;4;"15.11.2023";2
2578937;449068;2;3;0;1;2;0;20;1332;12119;"8 Planibel Clear AGC MG";2430;25000;21001;"Покраска1";28;243;3.072;4;"16.11.2023";1
2578937;449068;2;3;0;1;2;0;20;1332;12119;"8 Planibel Clear AGC MG";25000;"";2430;"Термообработка";34;2500;1.429;5;"16.11.2023";2
2578937;449068;3;4;0;1;0;1;20;0;188;"";40000;"";"";"Гнутье рамки";45;4000;0.87;0.87;"17.11.2023";1
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.913;4;"19.11.2023";1
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;9.643;9.64;"19.11.2023";2
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.087;0.09;"20.11.2023";1
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;5.668;5.67;"20.11.2023";2
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.433;4;"21.11.2023";1
2578613;449142;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;1.733;1.73;"22.11.2023";1
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.26;4;"20.11.2023";2
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2203;6.83;6.83;"21.11.2023";1
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.043;0.04;"21.11.2023";1
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;4.127;5;"21.11.2023";2
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.213;4;"22.11.2023";1
2578613;449143;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.85;0.85;"25.11.2023";1
2578614;449144;1;1;2;0;0;0;18;5027;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;2.317;5;"25.11.2023";2
2578614;449144;1;1;2;0;0;0;18;5027;"";"";55000;60000;50000;"Ящик";54;5500;0.01;0.016;"25.11.2023";2
2578614;449144;1;1;2;0;0;0;18;5027;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.025;4;"26.11.2023";1
2578614;449144;1;1;2;0;0;0;18;5027;"";"";70000;"";60000;"Погрузка";56;7000;0.1;0.1;"27.11.2023";1
2578614;449144;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;0.967;4;"24.11.2023";1
2578614;449144;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2050;1.713;4;"24.11.2023";1
2578614;449144;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2530;3.333;5;"24.11.2023";2
2578614;449144;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;0.907;4;"24.11.2023";1
2578614;449144;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;0.988;4;"24.11.2023";1
2578614;449144;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.005;0.016;"24.11.2023";2
2578614;449144;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;270;3.073;5;"24.11.2023";2
2578614;449144;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;0.907;4;"24.11.2023";1
2578614;449144;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";21001;6700;1110;"МО Обработка кромки";26;2150;1.713;4;"24.11.2023";1
2578614;449144;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.005;0.016;"24.11.2023";2
2578614;449144;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";25000;"";6700;"Термообработка";36;2530;1.797;5;"24.11.2023";2
2578614;449144;3;5;0;1;0;1;18;0;2526;"";40000;"";"";"Гнутье рамки";49;4000;0.887;0.89;"25.11.2023";1
2578614;449144;3;6;0;1;0;2;18;0;2526;"";40000;"";"";"Гнутье рамки";49;4000;0.887;0.89;"25.11.2023";1
2578614;449145;1;1;2;0;0;0;72;12185;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;5.997;6;"25.11.2023";1
2578614;449145;1;1;2;0;0;0;72;12185;"";"";55000;60000;50000;"Ящик";54;5500;0.04;0.04;"25.11.2023";2
2578614;449145;1;1;2;0;0;0;72;12185;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.1;4;"25.11.2023";2
2578614;449145;1;1;2;0;0;0;72;12185;"";"";70000;"";60000;"Погрузка";56;7000;0.4;0.4;"27.11.2023";1
2578614;449145;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;2.64;4;"23.11.2023";2
2578614;449145;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2020;4.802;4.8;"23.11.2023";2
2578614;449145;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2500;7.727;7.73;"24.11.2023";1
2578614;449145;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;2.64;4;"23.11.2023";2
2578614;449145;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;3.6;4;"23.11.2023";2
2578614;449145;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.02;0.02;"24.11.2023";1
2578614;449145;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;270;8.955;8.96;"24.11.2023";1
2578614;449145;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;2.64;4;"23.11.2023";2
2578614;449145;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";21001;6700;1110;"МО Обработка кромки";26;2150;3.6;4;"24.11.2023";1
2578614;449145;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.02;0.02;"24.11.2023";1
2578614;449145;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";25000;"";6700;"Термообработка";36;2520;3.898;5;"24.11.2023";2
2578614;449145;3;5;0;1;0;1;72;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;2.935;2.94;"24.11.2023";2
2578614;449145;3;6;0;1;0;2;72;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;2.935;2.94;"24.11.2023";2
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;0.64;4;"23.11.2023";1
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;2.107;4;"23.11.2023";2
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.013;0.016;"23.11.2023";2
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2530;1.373;5;"24.11.2023";1
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.067;4;"24.11.2023";1
2578614;449147;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.267;0.27;"25.11.2023";1
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.733;4;"24.11.2023";1
