CALENDAR_NR;C_DATE;C_SHIFT;CALENDAR
90011;11.01.2024;1;16,78
90011;11.01.2024;2;16,78
90011;12.01.2024;1;16,78
90011;12.01.2024;2;16,78
90011;13.01.2024;1;16,78
90011;13.01.2024;2;16,78
90011;14.01.2024;1;16,78
90011;14.01.2024;2;16,78
90011;15.01.2024;1;16,78
90011;15.01.2024;2;16,78
90011;16.01.2024;1;16,78
90011;16.01.2024;2;16,78
90011;17.01.2024;1;16,78
90011;17.01.2024;2;16,78
90011;18.01.2024;1;16,78
90011;18.01.2024;2;16,78
90011;19.01.2024;1;16,78
90011;19.01.2024;2;16,78
90011;20.01.2024;1;16,78
90011;20.01.2024;2;16,78
90011;21.01.2024;1;16,78
90011;21.01.2024;2;16,78
90011;22.01.2024;1;16,78
90011;22.01.2024;2;16,78
90011;23.01.2024;1;16,78
90011;23.01.2024;2;16,78
90011;24.01.2024;1;16,78
90011;24.01.2024;2;16,78
90011;25.01.2024;1;16,78
90011;25.01.2024;2;16,78
90011;26.01.2024;1;16,78
90011;26.01.2024;2;16,78
90011;27.01.2024;1;16,78
90011;27.01.2024;2;16,78
90011;28.01.2024;1;16,78
90011;28.01.2024;2;16,78
90011;29.01.2024;1;16,78
90011;29.01.2024;2;16,78
90011;30.01.2024;1;16,78
90011;30.01.2024;2;16,78
90011;31.01.2024;1;16,78
90011;31.01.2024;2;16,78
90011;01.02.2024;1;16,78
90011;01.02.2024;2;16,78
90011;02.02.2024;1;16,78
90011;02.02.2024;2;16,78
90011;03.02.2024;1;16,78
90011;03.02.2024;2;16,78
90011;04.02.2024;1;16,78
90011;04.02.2024;2;16,78
90011;05.02.2024;1;16,78
90011;05.02.2024;2;16,78
90011;06.02.2024;1;16,78
90011;06.02.2024;2;16,78
90011;07.02.2024;1;16,78
90011;07.02.2024;2;16,78
90011;08.02.2024;1;16,78
90011;08.02.2024;2;16,78
90011;09.02.2024;1;16,78
90011;09.02.2024;2;16,78
90011;10.02.2024;1;16,78
90011;10.02.2024;2;16,78
90011;11.02.2024;1;16,78
90011;11.02.2024;2;16,78
90011;12.02.2024;1;16,78
90011;12.02.2024;2;16,78
90011;13.02.2024;1;16,78
90011;13.02.2024;2;16,78
90011;14.02.2024;1;16,78
90011;14.02.2024;2;16,78
90011;15.02.2024;1;16,78
90011;15.02.2024;2;16,78
90011;16.02.2024;1;16,78
90011;16.02.2024;2;16,78
90011;17.02.2024;1;16,78
90011;17.02.2024;2;16,78
90011;18.02.2024;1;16,78
90011;18.02.2024;2;16,78
90011;19.02.2024;1;16,78
90011;19.02.2024;2;16,78
90011;20.02.2024;1;16,78
90011;20.02.2024;2;16,78
90011;21.02.2024;1;16,78
90011;21.02.2024;2;16,78
90011;22.02.2024;1;16,78
90011;22.02.2024;2;16,78
90011;23.02.2024;1;16,78
90011;23.02.2024;2;16,78
90011;24.02.2024;1;16,78
90011;24.02.2024;2;16,78
90011;25.02.2024;1;16,78
90011;25.02.2024;2;16,78
90011;26.02.2024;1;16,78
90011;26.02.2024;2;16,78
90011;27.02.2024;1;16,78
90011;27.02.2024;2;16,78
90011;28.02.2024;1;16,78
90011;28.02.2024;2;16,78
90012;01.11.2023;1;19,18
90012;01.11.2023;2;19,18
90012;02.11.2023;1;19,18
90012;02.11.2023;2;19,18
90012;03.11.2023;1;19,18
90012;03.11.2023;2;19,18
90012;04.11.2023;1;19,18
90012;04.11.2023;2;19,18
90012;05.11.2023;1;19,18
90012;05.11.2023;2;19,18
90012;06.11.2023;1;19,18
90012;06.11.2023;2;19,18
90012;07.11.2023;1;19,18
90012;07.11.2023;2;19,18
90012;08.11.2023;1;19,18
90012;08.11.2023;2;19,18
90012;09.11.2023;1;19,18
90012;09.11.2023;2;19,18
90012;10.11.2023;1;19,18
90012;10.11.2023;2;19,18
90012;11.11.2023;1;19,18
90012;11.11.2023;2;19,18
90012;12.11.2023;1;19,18
90012;12.11.2023;2;19,18
90012;13.11.2023;1;19,18
90012;13.11.2023;2;19,18
90012;14.11.2023;1;19,18
90012;14.11.2023;2;19,18
90012;15.11.2023;1;19,18
90012;15.11.2023;2;19,18
90012;16.11.2023;1;19,18
90012;16.11.2023;2;19,18
90012;17.11.2023;1;19,18
90012;17.11.2023;2;19,18
90012;18.11.2023;1;19,18
90012;18.11.2023;2;19,18
90012;19.11.2023;1;19,18
90012;19.11.2023;2;19,18
90012;20.11.2023;1;19,18
90012;20.11.2023;2;19,18
90012;21.11.2023;1;19,18
90012;21.11.2023;2;19,18
90012;22.11.2023;1;19,18
90012;22.11.2023;2;19,18
90012;23.11.2023;1;19,18
90012;23.11.2023;2;19,18
90012;24.11.2023;1;19,18
90012;24.11.2023;2;19,18
90012;25.11.2023;1;19,18
90012;25.11.2023;2;19,18
90012;26.11.2023;1;19,18
90012;26.11.2023;2;19,18
90012;27.11.2023;1;19,18
90012;27.11.2023;2;19,18
90012;28.11.2023;1;19,18
90012;28.11.2023;2;19,18
90012;29.11.2023;1;19,18
90012;29.11.2023;2;19,18
90012;30.11.2023;1;19,18
90012;30.11.2023;2;19,18
90012;01.12.2023;1;19,18
90012;01.12.2023;2;19,18
90012;02.12.2023;1;19,18
90012;02.12.2023;2;19,18
90012;03.12.2023;1;19,18
90012;03.12.2023;2;19,18
90012;04.12.2023;1;19,18
90012;04.12.2023;2;19,18
90012;05.12.2023;1;19,18
90012;05.12.2023;2;19,18
90012;06.12.2023;1;19,18
90012;06.12.2023;2;19,18
90012;07.12.2023;1;19,18
90012;07.12.2023;2;19,18
90012;08.12.2023;1;19,18
90012;08.12.2023;2;19,18
90012;09.12.2023;1;19,18
90012;09.12.2023;2;19,18
90012;10.12.2023;1;19,18
90012;10.12.2023;2;19,18
90012;11.12.2023;1;19,18
90012;11.12.2023;2;19,18
90012;12.12.2023;1;19,18
90012;12.12.2023;2;19,18
90012;13.12.2023;1;19,18
90012;13.12.2023;2;19,18
90012;14.12.2023;1;19,18
90012;14.12.2023;2;19,18
90012;15.12.2023;1;19,18
90012;15.12.2023;2;19,18
90012;16.12.2023;1;19,18
90012;16.12.2023;2;19,18
90012;17.12.2023;1;19,18
90012;17.12.2023;2;19,18
90012;18.12.2023;1;19,18
90012;18.12.2023;2;19,18
90012;19.12.2023;1;19,18
90012;19.12.2023;2;19,18
90012;20.12.2023;1;19,18
90012;20.12.2023;2;19,18
90012;21.12.2023;1;19,18
90012;21.12.2023;2;19,18
90012;22.12.2023;1;19,18
90012;22.12.2023;2;19,18
90012;23.12.2023;1;19,18
90012;23.12.2023;2;19,18
90012;24.12.2023;1;19,18
90012;24.12.2023;2;19,18
90012;25.12.2023;1;19,18
90012;25.12.2023;2;19,18
90012;26.12.2023;1;19,18
90012;26.12.2023;2;19,18
90012;27.12.2023;1;19,18
90012;27.12.2023;2;19,18
90012;28.12.2023;1;19,18
90012;28.12.2023;2;19,18
90012;29.12.2023;1;19,18
90012;29.12.2023;2;19,18
90012;30.12.2023;1;19,18
90012;30.12.2023;2;19,18
90012;31.12.2023;1;10,79
90012;31.12.2023;2;10,79
90012;01.01.2024;1;10,79
90012;01.01.2024;2;10,79
90012;02.01.2024;1;10,79
90012;02.01.2024;2;10,79
90012;03.01.2024;1;10,79
90012;03.01.2024;2;10,79
90012;04.01.2024;1;10,79
90012;04.01.2024;2;10,79
90012;05.01.2024;1;10,79
90012;05.01.2024;2;10,79
90012;06.01.2024;1;10,79
90012;06.01.2024;2;10,79
90012;07.01.2024;1;10,79
90012;07.01.2024;2;10,79
90012;08.01.2024;1;10,79
90012;08.01.2024;2;10,79
90012;09.01.2024;1;19,18
90012;09.01.2024;2;19,18
90012;10.01.2024;1;19,18
90012;10.01.2024;2;19,18
90012;11.01.2024;1;19,18
90012;11.01.2024;2;19,18
90012;12.01.2024;1;19,18
90012;12.01.2024;2;19,18
90012;13.01.2024;1;19,18
90012;13.01.2024;2;19,18
90012;14.01.2024;1;19,18
90012;14.01.2024;2;19,18
90012;15.01.2024;1;19,18
90012;15.01.2024;2;19,18
90012;16.01.2024;1;19,18
90012;16.01.2024;2;19,18
90012;17.01.2024;1;19,18
90012;17.01.2024;2;19,18
90012;18.01.2024;1;19,18
90012;18.01.2024;2;19,18
90012;19.01.2024;1;19,18
90012;19.01.2024;2;19,18
90012;20.01.2024;1;19,18
90012;20.01.2024;2;19,18
90012;21.01.2024;1;19,18
90012;21.01.2024;2;19,18
90012;22.01.2024;1;19,18
90012;22.01.2024;2;19,18
90012;23.01.2024;1;19,18
90012;23.01.2024;2;19,18
90012;24.01.2024;1;19,18
90012;24.01.2024;2;19,18
90012;25.01.2024;1;19,18
90012;25.01.2024;2;19,18
90012;26.01.2024;1;19,18
90012;26.01.2024;2;19,18
90012;27.01.2024;1;19,18
90012;27.01.2024;2;19,18
90012;28.01.2024;1;19,18
90012;28.01.2024;2;19,18
90012;29.01.2024;1;19,18
90012;29.01.2024;2;19,18
90012;30.01.2024;1;19,18
90012;30.01.2024;2;19,18
90012;31.01.2024;1;19,18
90012;31.01.2024;2;19,18
90012;01.02.2024;1;19,18
90012;01.02.2024;2;19,18
90012;02.02.2024;1;19,18
90012;02.02.2024;2;19,18
90012;03.02.2024;1;19,18
90012;03.02.2024;2;19,18
90012;04.02.2024;1;19,18
90012;04.02.2024;2;19,18
90012;05.02.2024;1;19,18
90012;05.02.2024;2;19,18
90012;06.02.2024;1;19,18
90012;06.02.2024;2;19,18
90012;07.02.2024;1;19,18
90012;07.02.2024;2;19,18
90012;08.02.2024;1;19,18
90012;08.02.2024;2;19,18
90012;09.02.2024;1;19,18
90012;09.02.2024;2;19,18
90012;10.02.2024;1;19,18
90012;10.02.2024;2;19,18
90012;11.02.2024;1;19,18
90012;11.02.2024;2;19,18
90012;12.02.2024;1;19,18
90012;12.02.2024;2;19,18
90012;13.02.2024;1;19,18
90012;13.02.2024;2;19,18
90012;14.02.2024;1;19,18
90012;14.02.2024;2;19,18
90012;15.02.2024;1;19,18
90012;15.02.2024;2;19,18
90012;16.02.2024;1;19,18
90012;16.02.2024;2;19,18
90012;17.02.2024;1;19,18
90012;17.02.2024;2;19,18
90012;18.02.2024;1;19,18
90012;18.02.2024;2;19,18
90012;19.02.2024;1;19,18
90012;19.02.2024;2;19,18
90012;20.02.2024;1;19,18
90012;20.02.2024;2;19,18
90012;21.02.2024;1;19,18
90012;21.02.2024;2;19,18
90012;22.02.2024;1;19,18
90012;22.02.2024;2;19,18
90012;23.02.2024;1;19,18
90012;23.02.2024;2;19,18
90012;24.02.2024;1;19,18
90012;24.02.2024;2;19,18
90012;25.02.2024;1;19,18
90012;25.02.2024;2;19,18
90012;26.02.2024;1;19,18
90012;26.02.2024;2;19,18
90012;27.02.2024;1;19,18
90012;27.02.2024;2;19,18
90012;28.02.2024;1;19,18
90012;28.02.2024;2;19,18
90040;01.11.2023;1;0
90040;01.11.2023;2;0
90040;02.11.2023;1;0
90040;02.11.2023;2;0
90040;03.11.2023;1;0
90040;03.11.2023;2;0
90040;04.11.2023;1;0
90040;04.11.2023;2;0
90040;05.11.2023;1;0
90040;05.11.2023;2;0
90040;06.11.2023;1;0
90040;06.11.2023;2;0
90040;07.11.2023;1;0
90040;07.11.2023;2;0
90040;08.11.2023;1;0
90040;08.11.2023;2;0
90040;09.11.2023;1;0
90040;09.11.2023;2;0
90040;10.11.2023;1;0
90040;10.11.2023;2;0
90040;11.11.2023;1;0
90040;11.11.2023;2;0
90040;12.11.2023;1;0
90040;12.11.2023;2;0
90040;13.11.2023;1;0
90040;13.11.2023;2;0
90040;14.11.2023;1;0
90040;14.11.2023;2;0
90040;15.11.2023;1;0
90040;15.11.2023;2;0
90040;16.11.2023;1;0
90040;16.11.2023;2;0
90040;17.11.2023;1;0
90040;17.11.2023;2;0
90040;18.11.2023;1;0
90040;18.11.2023;2;0
90040;19.11.2023;1;0
90040;19.11.2023;2;0
90040;20.11.2023;1;0
90040;20.11.2023;2;0
90040;21.11.2023;1;0
90040;21.11.2023;2;0
90040;22.11.2023;1;0
90040;22.11.2023;2;0
90040;23.11.2023;1;0
90040;23.11.2023;2;0
90040;24.11.2023;1;0
90040;24.11.2023;2;0
90040;25.11.2023;1;0
90040;25.11.2023;2;0
90040;26.11.2023;1;0
90040;26.11.2023;2;0
90040;27.11.2023;1;0
90040;27.11.2023;2;0
90040;28.11.2023;1;0
90040;28.11.2023;2;0
90040;29.11.2023;1;0
90040;29.11.2023;2;0
90040;30.11.2023;1;0
90040;30.11.2023;2;0
90040;01.12.2023;1;0
90040;01.12.2023;2;0
90040;02.12.2023;1;0
90040;02.12.2023;2;0
90040;03.12.2023;1;0
90040;03.12.2023;2;0
90040;04.12.2023;1;0
90040;04.12.2023;2;0
90040;05.12.2023;1;0
90040;05.12.2023;2;0
90040;06.12.2023;1;0
90040;06.12.2023;2;0
90040;07.12.2023;1;0
90040;07.12.2023;2;0
90040;08.12.2023;1;0
90040;08.12.2023;2;0
90040;09.12.2023;1;0
90040;09.12.2023;2;0
90040;10.12.2023;1;0
90040;10.12.2023;2;0
90040;11.12.2023;1;0
90040;11.12.2023;2;0
90040;12.12.2023;1;0
90040;12.12.2023;2;0
90040;13.12.2023;1;0
90040;13.12.2023;2;0
90040;14.12.2023;1;0
90040;14.12.2023;2;0
90040;15.12.2023;1;0
90040;15.12.2023;2;0
90040;16.12.2023;1;0
90040;16.12.2023;2;0
90040;17.12.2023;1;0
90040;17.12.2023;2;0
90040;18.12.2023;1;0
90040;18.12.2023;2;0
90040;19.12.2023;1;0
90040;19.12.2023;2;0
90040;20.12.2023;1;0
90040;20.12.2023;2;0
90040;21.12.2023;1;0
90040;21.12.2023;2;0
90040;22.12.2023;1;0
90040;22.12.2023;2;0
90040;23.12.2023;1;0
90040;23.12.2023;2;0
90040;24.12.2023;1;0
90040;24.12.2023;2;0
90040;25.12.2023;1;0
90040;25.12.2023;2;0
90040;26.12.2023;1;0
90040;26.12.2023;2;0
90040;27.12.2023;1;0
90040;27.12.2023;2;0
90040;28.12.2023;1;0
90040;28.12.2023;2;0
90040;29.12.2023;1;0
90040;29.12.2023;2;0
90040;30.12.2023;1;0
90040;30.12.2023;2;0
90040;31.12.2023;1;0
90040;31.12.2023;2;0
90040;01.01.2024;1;0
90040;01.01.2024;2;0
90040;02.01.2024;1;0
90040;02.01.2024;2;0
90040;03.01.2024;1;0
90040;03.01.2024;2;0
90040;04.01.2024;1;0
90040;04.01.2024;2;0
90040;05.01.2024;1;0
90040;05.01.2024;2;0
90040;06.01.2024;1;0
90040;06.01.2024;2;0
90040;07.01.2024;1;0
90040;07.01.2024;2;0
90040;08.01.2024;1;0
90040;08.01.2024;2;0
90040;09.01.2024;1;0
90040;09.01.2024;2;0
90040;10.01.2024;1;0
90040;10.01.2024;2;0
90040;11.01.2024;1;0
90040;11.01.2024;2;0
90040;12.01.2024;1;0
90040;12.01.2024;2;0
90040;13.01.2024;1;0
90040;13.01.2024;2;0
90040;14.01.2024;1;0
90040;14.01.2024;2;0
90040;15.01.2024;1;0
90040;15.01.2024;2;0
90040;16.01.2024;1;0
90040;16.01.2024;2;0
90040;17.01.2024;1;0
90040;17.01.2024;2;0
90040;18.01.2024;1;0
90040;18.01.2024;2;0
90040;19.01.2024;1;0
90040;19.01.2024;2;0
90040;20.01.2024;1;0
90040;20.01.2024;2;0
90040;21.01.2024;1;0
90040;21.01.2024;2;0
90040;22.01.2024;1;0
90040;22.01.2024;2;0
90040;23.01.2024;1;0
90040;23.01.2024;2;0
90040;24.01.2024;1;0
90040;24.01.2024;2;0
90040;25.01.2024;1;0
90040;25.01.2024;2;0
90040;26.01.2024;1;0
90040;26.01.2024;2;0
90040;27.01.2024;1;0
90040;27.01.2024;2;0
90040;28.01.2024;1;0
90040;28.01.2024;2;0
90040;29.01.2024;1;0
90040;29.01.2024;2;0
90040;30.01.2024;1;0
90040;30.01.2024;2;0
90040;31.01.2024;1;0
90040;31.01.2024;2;0
90040;01.02.2024;1;0
90040;01.02.2024;2;0
90040;02.02.2024;1;0
90040;02.02.2024;2;0
90040;03.02.2024;1;0
90040;03.02.2024;2;0
90040;04.02.2024;1;0
90040;04.02.2024;2;0
90040;05.02.2024;1;0
90040;05.02.2024;2;0
90040;06.02.2024;1;0
90040;06.02.2024;2;0
90040;07.02.2024;1;0
90040;07.02.2024;2;0
90040;08.02.2024;1;0
90040;08.02.2024;2;0
90040;09.02.2024;1;0
90040;09.02.2024;2;0
90040;10.02.2024;1;0
90040;10.02.2024;2;0
90040;11.02.2024;1;0
90040;11.02.2024;2;0
90040;12.02.2024;1;0
90040;12.02.2024;2;0
90040;13.02.2024;1;0
90040;13.02.2024;2;0
90040;14.02.2024;1;0
90040;14.02.2024;2;0
90040;15.02.2024;1;0
90040;15.02.2024;2;0
90040;16.02.2024;1;0
90040;16.02.2024;2;0
90040;17.02.2024;1;0
90040;17.02.2024;2;0
90040;18.02.2024;1;0
90040;18.02.2024;2;0
90040;19.02.2024;1;0
90040;19.02.2024;2;0
90040;20.02.2024;1;0
90040;20.02.2024;2;0
90040;21.02.2024;1;0
90040;21.02.2024;2;0
90040;22.02.2024;1;0
90040;22.02.2024;2;0
90040;23.02.2024;1;0
90040;23.02.2024;2;0
90040;24.02.2024;1;0
90040;24.02.2024;2;0
90040;25.02.2024;1;0
90040;25.02.2024;2;0
90040;26.02.2024;1;0
90040;26.02.2024;2;0
90040;27.02.2024;1;0
90040;27.02.2024;2;0
90040;28.02.2024;1;0
90040;28.02.2024;2;0
100258;01.11.2023;1;0
100258;01.11.2023;2;0
100258;02.11.2023;1;0
100258;02.11.2023;2;0
100258;03.11.2023;1;0
100258;03.11.2023;2;0
100258;04.11.2023;1;0
100258;04.11.2023;2;0
100258;05.11.2023;1;0
100258;05.11.2023;2;0
100258;06.11.2023;1;0
100258;06.11.2023;2;0
100258;07.11.2023;1;0
100258;07.11.2023;2;0
100258;08.11.2023;1;0
100258;08.11.2023;2;0
100258;09.11.2023;1;0
100258;09.11.2023;2;0
100258;10.11.2023;1;0
100258;10.11.2023;2;0
100258;11.11.2023;1;0
100258;11.11.2023;2;0
100258;12.11.2023;1;0
100258;12.11.2023;2;0
100258;13.11.2023;1;0
100258;13.11.2023;2;0
100258;14.11.2023;1;0
100258;14.11.2023;2;0
100258;15.11.2023;1;0
100258;15.11.2023;2;0
100258;16.11.2023;1;0
100258;16.11.2023;2;0
100258;17.11.2023;1;0
100258;17.11.2023;2;0
100258;18.11.2023;1;0
100258;18.11.2023;2;0
100258;19.11.2023;1;0
100258;19.11.2023;2;0
100258;20.11.2023;1;0
100258;20.11.2023;2;0
100258;21.11.2023;1;0
100258;21.11.2023;2;0
100258;22.11.2023;1;0
100258;22.11.2023;2;0
100258;23.11.2023;1;0
100258;23.11.2023;2;0
100258;24.11.2023;1;0
100258;24.11.2023;2;0
100258;25.11.2023;1;0
100258;25.11.2023;2;0
100258;26.11.2023;1;0
100258;26.11.2023;2;0
100258;27.11.2023;1;0
100258;27.11.2023;2;0
100258;28.11.2023;1;0
100258;28.11.2023;2;0
100258;29.11.2023;1;0
100258;29.11.2023;2;0
100258;30.11.2023;1;0
100258;30.11.2023;2;0
100258;01.12.2023;1;0
100258;01.12.2023;2;0
100258;02.12.2023;1;0
100258;02.12.2023;2;0
100258;03.12.2023;1;0
100258;03.12.2023;2;0
100258;04.12.2023;1;0
100258;04.12.2023;2;0
100258;05.12.2023;1;0
100258;05.12.2023;2;0
100258;06.12.2023;1;0
100258;06.12.2023;2;0
100258;07.12.2023;1;0
100258;07.12.2023;2;0
100258;08.12.2023;1;0
100258;08.12.2023;2;0
100258;09.12.2023;1;0
100258;09.12.2023;2;0
100258;10.12.2023;1;0
100258;10.12.2023;2;0
100258;11.12.2023;1;0
100258;11.12.2023;2;0
100258;12.12.2023;1;0
100258;12.12.2023;2;0
100258;13.12.2023;1;0
100258;13.12.2023;2;0
100258;14.12.2023;1;0
100258;14.12.2023;2;0
100258;15.12.2023;1;0
100258;15.12.2023;2;0
100258;16.12.2023;1;0
100258;16.12.2023;2;0
100258;17.12.2023;1;0
100258;17.12.2023;2;0
100258;18.12.2023;1;0
100258;18.12.2023;2;0
100258;19.12.2023;1;0
100258;19.12.2023;2;0
100258;20.12.2023;1;0
100258;20.12.2023;2;0
100258;21.12.2023;1;0
100258;21.12.2023;2;0
100258;22.12.2023;1;0
100258;22.12.2023;2;0
100258;23.12.2023;1;0
100258;23.12.2023;2;0
100258;24.12.2023;1;0
100258;24.12.2023;2;0
100258;25.12.2023;1;0
100258;25.12.2023;2;0
100258;26.12.2023;1;0
100258;26.12.2023;2;0
100258;27.12.2023;1;0
100258;27.12.2023;2;0
100258;28.12.2023;1;0
100258;28.12.2023;2;0
100258;29.12.2023;1;0
100258;29.12.2023;2;0
100258;30.12.2023;1;0
100258;30.12.2023;2;0
100258;31.12.2023;1;0
100258;31.12.2023;2;0
100258;01.01.2024;1;0
100258;01.01.2024;2;0
100258;02.01.2024;1;0
100258;02.01.2024;2;0
100258;03.01.2024;1;0
100258;03.01.2024;2;0
100258;04.01.2024;1;0
100258;04.01.2024;2;0
100258;05.01.2024;1;0
100258;05.01.2024;2;0
100258;06.01.2024;1;0
100258;06.01.2024;2;0
100258;07.01.2024;1;0
100258;07.01.2024;2;0
100258;08.01.2024;1;0
100258;08.01.2024;2;0
100258;09.01.2024;1;0
100258;09.01.2024;2;0
100258;10.01.2024;1;0
100258;10.01.2024;2;0
100258;11.01.2024;1;0
100258;11.01.2024;2;0
100258;12.01.2024;1;0
100258;12.01.2024;2;0
100258;13.01.2024;1;0
100258;13.01.2024;2;0
100258;14.01.2024;1;0
100258;14.01.2024;2;0
100258;15.01.2024;1;0
100258;15.01.2024;2;0
100258;16.01.2024;1;0
100258;16.01.2024;2;0
100258;17.01.2024;1;0
100258;17.01.2024;2;0
100258;18.01.2024;1;0
100258;18.01.2024;2;0
100258;19.01.2024;1;0
100258;19.01.2024;2;0
100258;20.01.2024;1;0
100258;20.01.2024;2;0
100258;21.01.2024;1;0
100258;21.01.2024;2;0
100258;22.01.2024;1;0
100258;22.01.2024;2;0
100258;23.01.2024;1;0
100258;23.01.2024;2;0
100258;24.01.2024;1;0
100258;24.01.2024;2;0
100258;25.01.2024;1;0
100258;25.01.2024;2;0
100258;26.01.2024;1;0
100258;26.01.2024;2;0
100258;27.01.2024;1;0
100258;27.01.2024;2;0
100258;28.01.2024;1;0
100258;28.01.2024;2;0
100258;29.01.2024;1;0
100258;29.01.2024;2;0
100258;30.01.2024;1;0
100258;30.01.2024;2;0
100258;31.01.2024;1;0
100258;31.01.2024;2;0
100258;01.02.2024;1;0
100258;01.02.2024;2;0
100258;02.02.2024;1;0
100258;02.02.2024;2;0
100258;03.02.2024;1;0
100258;03.02.2024;2;0
100258;04.02.2024;1;0
100258;04.02.2024;2;0
100258;05.02.2024;1;0
100258;05.02.2024;2;0
100258;06.02.2024;1;0
100258;06.02.2024;2;0
100258;07.02.2024;1;0
100258;07.02.2024;2;0
100258;08.02.2024;1;0
100258;08.02.2024;2;0
100258;09.02.2024;1;0
100258;09.02.2024;2;0
100258;10.02.2024;1;0
100258;10.02.2024;2;0
100258;11.02.2024;1;0
100258;11.02.2024;2;0
100258;12.02.2024;1;0
100258;12.02.2024;2;0
100258;13.02.2024;1;0
100258;13.02.2024;2;0
100258;14.02.2024;1;0
100258;14.02.2024;2;0
100258;15.02.2024;1;0
100258;15.02.2024;2;0
100258;16.02.2024;1;0
100258;16.02.2024;2;0
100258;17.02.2024;1;0
100258;17.02.2024;2;0
100258;18.02.2024;1;0
100258;18.02.2024;2;0
100258;19.02.2024;1;0
100258;19.02.2024;2;0
100258;20.02.2024;1;0
100258;20.02.2024;2;0
100258;21.02.2024;1;0
100258;21.02.2024;2;0
100258;22.02.2024;1;0
100258;22.02.2024;2;0
100258;23.02.2024;1;0
100258;23.02.2024;2;0
100258;24.02.2024;1;0
100258;24.02.2024;2;0
100258;25.02.2024;1;0
100258;25.02.2024;2;0
100258;26.02.2024;1;0
100258;26.02.2024;2;0
100258;27.02.2024;1;0
100258;27.02.2024;2;0
100258;28.02.2024;1;0
100258;28.02.2024;2;0
100459;01.11.2023;1;9,83
100459;01.11.2023;2;9,83
100459;02.11.2023;1;9,83
100459;02.11.2023;2;9,83
100459;03.11.2023;1;9,83
100459;03.11.2023;2;9,83
100459;04.11.2023;1;7,43
100459;04.11.2023;2;7,55
100459;05.11.2023;1;9,83
100459;05.11.2023;2;9,83
100459;06.11.2023;1;9,83
100459;06.11.2023;2;9,83
100459;07.11.2023;1;9,83
100459;07.11.2023;2;9,83
100459;08.11.2023;1;9,83
100459;08.11.2023;2;9,83
100459;09.11.2023;1;9,83
100459;09.11.2023;2;9,83
100459;10.11.2023;1;9,83
100459;10.11.2023;2;9,83
100459;11.11.2023;1;7,43
100459;11.11.2023;2;7,55
100459;12.11.2023;1;9,83
100459;12.11.2023;2;9,83
100459;13.11.2023;1;9,83
100459;13.11.2023;2;9,83
100459;14.11.2023;1;9,83
100459;14.11.2023;2;9,83
100459;15.11.2023;1;9,83
100459;15.11.2023;2;9,83
100459;16.11.2023;1;9,83
100459;16.11.2023;2;9,83
100459;17.11.2023;1;9,83
100459;17.11.2023;2;9,83
100459;18.11.2023;1;7,43
100459;18.11.2023;2;7,55
100459;19.11.2023;1;9,83
100459;19.11.2023;2;9,83
100459;20.11.2023;1;9,83
100459;20.11.2023;2;9,83
100459;21.11.2023;1;9,83
100459;21.11.2023;2;9,83
100459;22.11.2023;1;9,83
100459;22.11.2023;2;9,83
100459;23.11.2023;1;9,83
100459;23.11.2023;2;9,83
100459;24.11.2023;1;9,83
100459;24.11.2023;2;9,83
100459;25.11.2023;1;7,43
100459;25.11.2023;2;7,55
100459;26.11.2023;1;9,83
100459;26.11.2023;2;9,83
100459;27.11.2023;1;9,83
100459;27.11.2023;2;9,83
100459;28.11.2023;1;9,83
100459;28.11.2023;2;9,83
100459;29.11.2023;1;9,83
100459;29.11.2023;2;9,83
100459;30.11.2023;1;9,83
100459;30.11.2023;2;9,83
100459;01.12.2023;1;9,83
100459;01.12.2023;2;9,83
100459;02.12.2023;1;7,43
100459;02.12.2023;2;7,55
100459;03.12.2023;1;9,83
100459;03.12.2023;2;9,83
100459;04.12.2023;1;9,83
100459;04.12.2023;2;9,83
100459;05.12.2023;1;9,83
100459;05.12.2023;2;9,83
100459;06.12.2023;1;9,83
100459;06.12.2023;2;9,83
100459;07.12.2023;1;9,83
100459;07.12.2023;2;9,83
100459;08.12.2023;1;9,83
100459;08.12.2023;2;9,83
100459;09.12.2023;1;7,43
100459;09.12.2023;2;7,55
100459;10.12.2023;1;9,83
100459;10.12.2023;2;9,83
100459;11.12.2023;1;9,83
100459;11.12.2023;2;9,83
100459;12.12.2023;1;9,83
100459;12.12.2023;2;9,83
100459;13.12.2023;1;9,83
100459;13.12.2023;2;9,83
100459;14.12.2023;1;9,83
100459;14.12.2023;2;9,83
100459;15.12.2023;1;9,83
100459;15.12.2023;2;9,83
100459;16.12.2023;1;7,43
100459;16.12.2023;2;7,55
100459;17.12.2023;1;9,83
100459;17.12.2023;2;9,83
100459;18.12.2023;1;9,83
100459;18.12.2023;2;9,83
100459;19.12.2023;1;9,83
100459;19.12.2023;2;9,83
100459;20.12.2023;1;9,83
100459;20.12.2023;2;9,83
100459;21.12.2023;1;9,83
100459;21.12.2023;2;9,83
100459;22.12.2023;1;9,83
100459;22.12.2023;2;9,83
100459;23.12.2023;1;7,43
100459;23.12.2023;2;7,55
100459;24.12.2023;1;9,83
100459;24.12.2023;2;9,83
100459;25.12.2023;1;9,83
100459;25.12.2023;2;9,83
100459;26.12.2023;1;9,83
100459;26.12.2023;2;9,83
100459;27.12.2023;1;9,83
100459;27.12.2023;2;9,83
100459;28.12.2023;1;9,83
